id,shop_title,shop_price,shop_address,shop_factory,shop_store,shop_startingBatch,shop_availableQuantity,shop_ExpressFee,shop_deliveryTime,shop_articleNumber
1527,羊毛毡圣诞袜系列头饰发饰服饰【85】,2.10,https://www.yiwugo.com/product/detail/931815913.html?q=E5 8F 91 E5 85 89 E7 8E A,展颜工贸,义乌国际商贸城四区84门2楼26街,89,683351,10,24,A13
1529,雪橇犬厂家直销现货羽绒睡袋（190+30）*85cm 1.4kg鸭绒加宽睡袋,185.00,https://www.yiwugo.com/product/detail/929131216.html?q=E5 8F 91 
1531,4U 85W 莲花灯 E27 B22 寿命长 亮度强,8.50,https://www.yiwugo.com/product/detail/923820095.html?q=E5 8F 91 E5 85 89 E7 8E 
1532,韩国青佑棒形芝麻味饼干85克,8.50,https://www.yiwugo.com/product/detail/927338802.html?q=E5 8F 91 E5 85 89 E7 8E A,舌尖上的诱惑美食馆,义乌国际商贸城五区95门1楼2街,319,127886,10,72,C27
1533,85-180斤纯棉高腰内裤女士性感蕾丝花边舒适透气三角裤多码多色,6.00,https://www.yiwugo.com/product/detail/930980822.html?q=E5 8F 91 E5 
1534,一体喷水玻璃清洁器 擦窗器擦玻璃刮瓷砖地板刮85G,2.40,https://www.yiwugo.com/product/detail/930630868.html?q=E5 8F 91 E5 85 89 E7 8E 
1535,JS-85迷你急救包附带常见急救用具急救收纳包,11.90,https://www.yiwugo.com/product/detail/931287919.html?q=E5 8F 91 E5 85 89 E7 8E 
1536,85cm二合一数据线 苹果安卓数据线 发光拉链二合一数据线,10.50,https://www.yiwugo.com/product/detail/926634050.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市文雅电子,义乌国际商贸城二区40门3楼11街,599,934679,10,48,P28
1537,雪尼尔拖把头， 45 50 60 85克的有现货,2.00,https://www.yiwugo.com/product/detail/931188895.html?q=E5 8F 91 E5 85 89 E7 8E A,金盛日用品,义乌国际商贸城四区85门2楼6街,564,150928,10,24,C28
1538,竖多卡证PVC柔软卡证件卡套工作胸学生证员工牌54X85 AF-3363-2,0.24,https://www.yiwugo.com/product/detail/932998841.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市吉纳文化用品有限公司,浙江省金华市义乌市苏溪镇苏溪大道423,261,653417,8,72,B30
1539,85克蜂花上海硫磺皂洗脸洁面洗澡洗衣皂上海香皂洗脸洗手批发,1.00,https://www.yiwugo.com/product/detail/931550142.html?q=E5 8F 91 E5 85 89 E7 8E A,怡学日化商贸,广东省中山市宝安区下葱路598号,34,865647,10,48,O27
1540,85＊5厘米专柜斜纹丝绸飘带领带巾,3.50,https://www.yiwugo.com/product/detail/933269814.html?q=E5 8F 91 E5 85 89 E7 8E A,华诚服饰（原红君围巾）,义乌国际商贸城四区81门4楼14街,30,552747,5,48,P17
1541,8mm*85mmS钩 铁镀锌S钩,0.88,https://www.yiwugo.com/product/detail/927837849.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌伟刚机械设备有限公司,义乌国际商贸城二区41门5楼,491,699581,5,72,C27
1542,85-180斤纯棉高腰内裤女士性感蕾丝花边舒适透气三角裤多码多色,6.00,https://www.yiwugo.com/product/detail/930479144.html?q=E5 8F 91 E5 85 89 E7 8E A,萱衣内裤,产业带1楼,305,458649,5,48,B27
1543,7日本进口 萨魔斯 YOUNG FOOD 纱布系列 红黄条纹 中号34*85cm,66.00,https://www.yiwugo.com/product/detail/931294598.html?q=E5 8F 91 E5 85 89 E7 8E A,洋什铺 联合保税区商品直销中心,义乌国际商贸城五区105门1楼2街,92,897074,10,48,O17
1544,7日本进口 萨魔斯 YOUNG FOOD 纱布系列 蓝紫条纹 中号34*85cm,65.00,https://www.yiwugo.com/product/detail/931294584.html?q=E5 8F 91 E5 85 89 E7 8E A,洋什铺 联合保税区商品直销中心,义乌国际商贸城五区105门1楼2街,575,254480,8,72,P26
1545,85#优雅绅士Naturweib 德国进口牙膏LABELL 4款 75ml,11.76,https://www.yiwugo.com/product/detail/929872714.html?q=E5 8F 91 E5 85 89 E7 8E A,洋什铺 联合保税区商品直销中心,义乌国际商贸城五区105门1楼2街,67,103155,5,24,C30
1546,85#优雅绅士Naturweib 德国进口欧密多2-6岁可吞食儿童牙膏,9.60,https://www.yiwugo.com/product/detail/929872744.html?q=E5 8F 91 E5 85 89 E7 8E A,洋什铺 联合保税区商品直销中心,义乌国际商贸城五区105门1楼2街,214,960560,8,72,F10
1547,7日本进口 萨魔斯 YOUNG FOOD 毛巾34*85cm,70.00,https://www.yiwugo.com/product/detail/931291931.html?q=E5 8F 91 E5 85 89 E7 8E A,洋什铺 联合保税区商品直销中心,义乌国际商贸城五区105门1楼2街,213,105263,10,48,A22
1548,85CM新款塑料水枪5孔枪把沙滩戏水水枪儿童玩具水枪漂流水枪,4.80,https://www.yiwugo.com/product/detail/930361303.html?q=E5 8F 91 E5 85 89 E7 8E A,爆款玩具,义乌国际商贸城一区12门1楼9街,165,470921,10,48,B16
1549,0.85米不锈钢儿童彩色伸缩渔网昆虫网 捞鱼捞蝌蚪 捕蝴蝶蜻蜓网兜,2.30,https://www.yiwugo.com/product/detail/930322832.html?q=E5 8F 91 E5 85 89 E7 8E A,爆款玩具,义乌国际商贸城一区12门1楼9街,483,244051,10,72,A13
1550,彩妆SUIKONE微光格调高光粉 立体修容初学者仙女盘小方块高光g85,6.50,https://www.yiwugo.com/product/detail/931539972.html?q=E5 8F 91 E5 
1553,85克手套 硅胶劳保乳胶手套厨房洗衣服刷碗清洁家务耐用洗碗手套,2.99,https://www.yiwugo.com/product/detail/932334929.html?q=E5 8F 91 E5 85 89 E7 8E A,华轩外贸,产业带1楼,401,275172,10,72,E26
1554,正品加厚防爆健身球瑜伽球55 65 75 85CM瘦身球,20.00,https://www.yiwugo.com/product/detail/931577501.html?q=E5 8F 91 E5 85 89 E7 8E A,双才体育用品,义乌国际商贸城三区66门2楼11街,533,752644,8,48,C25
1555,爱马仕一日之光香水85ml,80.00,https://www.yiwugo.com/product/detail/933293646.html?q=E5 8F 91 E5 85 89 E7 8E 
1556,蜂巢纱布毛巾85*85 纯棉浴巾 儿童浴巾印花 婴儿用品 外贸浴巾,15.80,https://www.yiwugo.com/product/detail/933291465.html?q=E5 8F 91 E5 85 89 E7 8E A,瑞英手帕,义乌国际商贸城四区78门2楼24街,400,234435,10,72,O27
1557,宝宝双面两用水晶绒隔尿垫婴儿防水透气可水洗宝宝床单防漏85*120,32.00,https://www.yiwugo.com/product/detail/933291817.html?q=E5 8F 91 
1558,新款彩棉85*85纱布浴巾婴儿纯棉卡通印花抱被浴巾厂家直销,25.90,https://www.yiwugo.com/product/detail/933293275.html?q=E5 8F 91 E5 85 89 E7 8E A,瑞英手帕,义乌国际商贸城四区78门2楼24街,393,472761,8,72,E27
1559,爱马仕晚香玉丝巾女士浓香水85ml,80.00,https://www.yiwugo.com/product/detail/933293196.html?q=E5 8F 91 E5 85 89 E7 8E A,薇薇香水美妆商行,浙江省金华义乌市新安街道南路工业园,402,17672,10,48,C14
1561,85ML 喷雾瓶，85ml压泵瓶，85ML透明PET瓶,0.41,https://www.yiwugo.com/product/detail/929463478.html?q=E5 8F 91 E5 85 89 E7 8E 
1562,85ML旅行套装空瓶,0.54,https://www.yiwugo.com/product/detail/929430200.html?q=E5 8F 91 E5 85 89 E7 8E A,千塑园,义乌国际商贸城三区51门3楼2街,298,995680,10,72,E18
1563,新款小双头荧光笔清新创意荧光笔 糖果色 醒目笔/水彩笔/记号笔85,0.52,https://www.yiwugo.com/product/detail/930120889.html?q=E5 8F 91 
1564,车载出风口手机支架 单手操作 最大宽度85mm,6.50,https://www.yiwugo.com/product/detail/926878558.html?q=E5 8F 91 E5 85 89 E7 8E A,颇特汽车用品,义乌国际商贸城五区103门4楼3街,389,409832,10,72,C22
1565,新模组 隐藏式椅枕挂钩 黑米85g 对装,3.80,https://www.yiwugo.com/product/detail/925928901.html?q=E5 8F 91 E5 85 89 E7 8E A,颇特汽车用品,义乌国际商贸城五区103门4楼3街,282,333916,10,72,A30
1566,双层网格 2个加水盘30-85度保温柜,690.00,https://www.yiwugo.com/product/detail/925608500.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌驰超贸易有限公司,义乌国际商贸城二区29门3楼1街,199,154951,5,48,C24
1568,蜂巢纱布毛巾85*85 纯棉浴巾 儿童浴巾印花 婴儿用品 外贸浴巾,15.80,https://www.yiwugo.com/product/detail/933233003.html?q=E5 8F 91 E5 85 89 E7 8E A,小菊母婴用品,义乌国际商贸城四区78门2楼24街,591,822330,8,48,O16
1569,宝宝双面两用水晶绒隔尿垫婴儿防水透气可水洗宝宝床单防漏85*120,32.00,https://www.yiwugo.com/product/detail/933259731.html?q=E5 8F 91 
1570,新款彩棉85*85纱布浴巾婴儿纯棉卡通印花抱被浴巾厂家直销,25.90,https://www.yiwugo.com/product/detail/933270831.html?q=E5 8F 91 E5 85 
1573,GUB G85山地自行车铝合金手机架电瓶车摩托导航固定支架骑行装备,18.23,https://www.yiwugo.com/product/detail/933261887.html?q=E5 8F 91 
1574,网布提花女士内裤，时尚女士内裤6000条左右，1.85元一条,1.85,https://www.yiwugo.com/product/detail/933227954.html?q=E5 8F 91 E5 85 89 E7 8E A,福清哥进出口,义乌市梅湖新村10栋2号,464,901603,5,72,B23
1575,载重车PU轮折叠行李车P85PU,40.00,https://www.yiwugo.com/product/detail/926179621.html?q=E5 8F 91 E5 85 89 E7 8E A,杨杨行李车厂,浙江余姚泗门东蒲村15号,24,147872,10,48,F13
1576,白家重庆酸辣粉85g麻辣烫粉105g袋装速食非油炸方便粉丝一件代发,2.55,https://www.yiwugo.com/product/detail/933234595.html?q=E5 8F 91 E5 85 89 E7 8E A,索泰隆外贸,产业带1楼,263,856142,8,72,E20
1577,吸铁石打捞大磁铁车床长方形85*65*18MM铁氧体强力黑磁铁带孔包邮,7.00,https://www.yiwugo.com/product/detail/931071650.html?q=E5 8F 91 E5 85 89 E7 8E A,双燕磁业,义乌国际商贸城二区27门2楼6街,269,424353,5,24,C14
1578,圆形打孔磁铁 磁性磁铁 10.4-4.3*0.85毫米环形磁铁 圆环打孔强磁,0.12,https://www.yiwugo.com/product/detail/930543417.html?q=E5 8F 91 
1580,新款上架超长85CM假发片卷发 一片式假发 片梨花接发片长卷发,36.00,https://www.yiwugo.com/product/detail/930175532.html?q=E5 8F 91 E5 85 89 E7 8E A,俊林面具,义乌国际商贸城一区15门1楼4街,370,124411,10,24,E23
1581,85-23活页本拉链包笔记本,24.50,https://www.yiwugo.com/product/detail/923598982.html?q=E5 8F 91 E5 85 89 E7 8E 
1584,胸卡PVC柔软卡证件卡套工作证胸牌工作牌学生证54X85AF-3365,0.49,https://www.yiwugo.com/product/detail/933007314.html?q=E5 8F 91 E5 85 
1585,帽子女春夏王一博同款85字母飘带鸭舌帽韩版休闲百搭男女棒球帽,8.00,https://www.yiwugo.com/product/detail/933070441.html?q=E5 8F 91 E5 85 89 E7 8E A,青岛冠品帽业有限公司,义乌国际商贸城四区南门2楼24街,148,388447,10,72,F13
1586,露咔斯Lukasi 豹纹手套粉扑85*12T-LF3027,2.00,https://www.yiwugo.com/product/detail/925074199.html?q=E5 8F 91 E5 85 89 E7 8E A,露咔斯化妆品,义乌国际商贸城三区55门3楼4街,260,737027,5,24,E25
1587,竖多卡证PVC柔软卡证件卡套工作证胸牌工作牌学生证54X85 AF-3364,0.82,https://www.yiwugo.com/product/detail/933004035.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市吉纳文化用品有限公司,浙江省金华市义乌市苏溪镇苏溪大道423,429,44955,5,24,O29
1588,竖多卡证PVC柔软卡证件卡套工作胸学生证员工牌54X85 AF-3363-1,0.24,https://www.yiwugo.com/product/detail/932998838.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市吉纳文化用品有限公司,浙江省金华市义乌市苏溪镇苏溪大道423,212,645962,10,24,P27
1589,纽曼N85汽车打火电瓶户外应急启动电源12V大容量充电搭电宝神器,600.00,https://www.yiwugo.com/product/detail/932991525.html?q=E5 8F 91 E5 85 89 E7 8E A,江西驰骋汽车销售服务有限公司,江西省南昌青山湖区洪都北大道金域名都,586,51426,10,72,E13
1591,超薄名片式带PVC袋 （85X55mm）便携式放大镜 厂家批发,1.80,https://www.yiwugo.com/product/detail/929420561.html?q=E5 8F 91 E5 85 89 
1592,便携式85x55mm名片放大镜 超薄放大镜 菲涅尔放大镜批发,0.58,https://www.yiwugo.com/product/detail/929420673.html?q=E5 8F 91 E5 85 89 
1593,礼盒装高倍鉴赏放大镜 高清LED带圈灯放大镜 彩铝手持放大镜G85,29.00,https://www.yiwugo.com/product/detail/929425519.html?q=E5 8F 91 E5 85 89 E7 8E A,宁波亚太光学仪器,义乌国际商贸城三区55门2楼4街,35,47086,8,24,P29
1594,超薄名片式放大镜带PVC袋（85X55mm）便携式放大镜 厂家批发,1.80,https://www.yiwugo.com/product/detail/930861964.html?q=E5 8F 91 E5 85 89 E7 8E A,宁波亚太光学仪器,义乌国际商贸城三区55门2楼4街,188,536594,5,48,P16
1595,便携式85x55mm名片放大镜 超薄放大镜 菲涅尔放大镜批发,0.58,https://www.yiwugo.com/product/detail/930859046.html?q=E5 8F 91 E5 85 89 E7 8E A,宁波亚太光学仪器,义乌国际商贸城三区55门2楼4街,589,603321,8,72,A17
1596,电视挂架电视支架电视架电视壁挂电视机挂架14寸-85寸厂家直销,6.80,https://www.yiwugo.com/product/detail/932978106.html?q=E5 8F 91 E5 
1605,85AX-9255韩版女装批发2019秋冬新款 高腰复古格子鱼尾半裙送腰带,94.50,https://www.yiwugo.com/product/detail/931990722.html?q=E5 8F 91 E5 85 89 E7 8E A,树平商贸,义乌篁园服装市场13门1楼10街,393,537657,10,24,C22
1608,纯天然蓝珀0.85mm单圈手链,189.00,https://www.yiwugo.com/product/detail/931433180.html?q=E5 8F 91 E5 85 89 E7 8E A,铃铛儿珠宝编艺,义乌国际商贸城四区南门5楼11街,365,469185,10,72,B27
1610,沙滩椅Camping chair 52*52*85CM Canvas fabric AF-3071,25.00,https://www.yiwugo.com/product/detail/931866683.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市吉纳文化用品有限公司,浙江省金华市义乌市苏溪镇苏溪大道423,301,506732,10,48,A19
1613,85克纯牛手套耐用防水手套,2.40,https://www.yiwugo.com/product/detail/929340531.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌苏燕日用品,义乌国际商贸城四区北大门2楼15街,585,366266,5,48,O28
1614,46？69 85,1.70,https://www.yiwugo.com/product/detail/930968614.html?q=E5 8F 91 E5 85 89 E7 8E 
1616,店面装修有少量剪刀美工刀样品零售2楼4街85门35731店,3.00,https://www.yiwugo.com/product/detail/929516740.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市凯博刀剪厂,义乌国际商贸城四区85门2楼4街,202,757723,5,72,A22
1618,KN95铝鼻梁条双面胶热熔胶0.5*3*85mm铝条 纯铝条 铝带冲压鼻梁条,0.03,https://www.yiwugo.com/product/detail/931287986.html?q=E5 8F 91 E5 85 89 E7 8E A,华典辅料 DHD 饰品配件,义乌国际商贸城三区61门3楼3街,524,753261,8,24,P18
1619,【厂家直销】85cm健身球 瑜伽球 收腹健身球,18.00,https://www.yiwugo.com/product/detail/930834611.html?q=E5 8F 91 E5 85 89 E7 8E A,跃海欣体育用品,义乌国际商贸城三区65门2楼1街,84,396429,10,48,F18
1620,LED仿真火焰球泡灯火炬灯火把灯E27灯泡蜡烛灯85-265,8.90,https://www.yiwugo.com/product/detail/929721194.html?q=E5 8F 91 E5 85 89 E7 8E A,广东商烨照明电器制造有限公司,义乌国际商贸城二区30门3楼中街,369,554152,5,72,E29
1621,专柜爱马仕一日之光edp女士浓香水85ml /我的一天edp女士浓香水,80.00,https://www.yiwugo.com/product/detail/931731807.html?q=E5 8F 91 E5 85 89 E7 8E A,心心香水美妆批发,广东广州广州市花都区圆通快递,32,912540,8,24,B15
1622,厂家直销85cm涤丝银胶素色沙滩伞 带转向 价格优,14.50,https://www.yiwugo.com/product/detail/930377527.html?q=E5 8F 91 E5 85 89 E7 8E A,浙江上虞市顺达伞业有限公司,义乌国际商贸城二区26门1楼12街,308,364812,10,24,C15
1624,85K珠链手提密码本,2.60,https://www.yiwugo.com/product/detail/928429687.html?q=E5 8F 91 E5 85 89 E7 8E 
1625,低压灯泡12-85伏Led带线节能球泡灯超亮DC直流夜市摆地摊灯泡led,2.00,https://www.yiwugo.com/product/detail/929174127.html?q=E5 8F 91 E5 85 89 E7 8E A,浙江诺司朗照明科技有限公司,义乌国际生产资料市场3楼,116,73299,5,72,A27
1626,童袜含85%棉宝宝袜铃铛新年袜福字袜防滑满月婴儿袜子加厚批发,3.90,https://www.yiwugo.com/product/detail/931696674.html?q=E5 8F 91 E5 85 89 E7 8E A,雅邦针织,义乌国际商贸城四区83门1楼9街,342,860924,5,48,A22
1627,标准E铝合金易拉宝广告架海报架85x200cm,48.50,https://www.yiwugo.com/product/detail/926105194.html?q=E5 8F 91 E5 85 89 E7 8E 
1628,大发，本田，五十铃汽车起动机碳刷，Jasx85,0.10,https://www.yiwugo.com/product/detail/931669799.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌朗思汽车配件贸易商行,义乌国际商贸城五区109门4楼8街,94,611993,5,48,A15
1629,上海香皂硫磺皂85g、95g、125g洗手洗澡沐浴皂,1.00,https://www.yiwugo.com/product/detail/931310230.html?q=E5 8F 91 E5 85 89 E7 8E A,杜超日用百货批发城,义乌国际商贸城三区52门3楼14街,384,627174,10,72,C10
1631,古香蔓 厂家直销 家居汽车净味竹炭包 节日礼品ZT-85M,14.00,https://www.yiwugo.com/product/detail/925098904.html?q=E5 8F 91 E5 85 89 E7 8E A,莱蔓工艺品中国梦授权,义乌国际商贸城一区9门3楼5街,253,396151,8,48,O27
1632,古香蔓植物香薰香包手工家居饰品车用除异味CM-85,9.80,https://www.yiwugo.com/product/detail/926313541.html?q=E5 8F 91 E5 85 89 E7 8E A,莱蔓工艺品中国梦授权,义乌国际商贸城一区9门3楼5街,269,241762,10,24,C11
1633,【85-125斤】2020新款小仙女裹胸蕾丝美背吊带裹胸抹胸加厚胸垫,10.00,https://www.yiwugo.com/product/detail/931331741.html?q=E5 8F 91 E5 85 89 E7 8E A,时尚内衣贸易商行,义乌国际商贸城四区90门4楼27街,355,473067,8,24,A28
1634,G85新款马灯LED太阳能充电露营野营灯 户外手提伸缩应急超级马灯,11.05,https://www.yiwugo.com/product/detail/931651697.html?q=E5 8F 91 E5 85 89 E7 8E A,博友经济技术有限公司,义乌国际商贸城二区38门4楼,465,677825,8,24,F23
1636,红色85/27公分中国结,8.50,https://www.yiwugo.com/product/detail/924786871.html?q=E5 8F 91 E5 85 89 E7 8E A,惠惠工艺品,义乌国际商贸城四区81门3楼9街,323,357231,5,24,P24
1638,批发优质天然孔雀毛75-85cm孔雀羽毛扇家居装饰孔雀眼饰品羽毛,1.20,https://www.yiwugo.com/product/detail/929376999.html?q=E5 8F 91 E5 85 89 E7 8E A,爱羽羽饰工艺,义乌国际商贸城四区77门3楼6街,166,880911,5,72,C24
1639,供应进口孔雀羽毛 75-85cm 插花婚庆装饰 羽毛,1.25,https://www.yiwugo.com/product/detail/929377068.html?q=E5 8F 91 E5 85 89 E7 8E 
1640,彩妆SUIKONE微光格调高光粉 立体修容初学者仙女盘小方块高光g85,6.50,https://www.yiwugo.com/product/detail/931518362.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市少本电子商务有限公司,义乌市江东街道商博路109-8号,382,157214,10,72,B27
1641,宝宝金水婴幼儿舒润保湿按摩油85g,22.02,https://www.yiwugo.com/product/detail/931271635.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌长源日化,义乌国际商贸城三区55门3楼2街,441,750736,8,72,C10
1642,超亮led夜市灯地摊灯摆摊专用照明灯12~85V电瓶灯厂家直销地摊灯,48.10,https://www.yiwugo.com/product/detail/931630580.html?q=E5 8F 91 
1643,高光效145LM/W 新型CSP光源 LED光源 双色COB 显指85 LED灯板订制,16.90,https://www.yiwugo.com/product/detail/931630392.html?q=E5 8F 91 E5 85 89 E7 8E A,博友经济技术有限公司,义乌国际商贸城二区38门4楼,233,715768,10,48,B17
1645,义乌购辅料布艺烫画85数字字母定制沙发垫/童装/浴巾/毛巾,1.30,https://www.yiwugo.com/product/detail/930487528.html?q=E5 8F 91 E5 85 89 E7 8E A,欧琳服装辅料,义乌国际商贸城四区3楼连接体街,201,148896,10,48,A10
1646,熔喷布厂家现货口罩无纺布85流量PFE95+熔喷布32流量PFE95+熔喷布,45.00,https://www.yiwugo.com/product/detail/931515301.html?q=E5 8F 91 E5 85 89 E7 8E A,保定郦灿箱包制造有限公司,河北省保定市白沟新城工业园区童乐街35号,560,901972,10,72,O23
1647,厂家直销T8 led玻璃外贸款款灯管85-265V欧美专供批发室内照明,11.05,https://www.yiwugo.com/product/detail/931622521.html?q=E5 8F 91 E5 85 89 E7 8E A,博友经济技术有限公司,义乌国际商贸城二区38门4楼,535,588492,8,72,O12
1648,厂家直销T8 led玻璃外贸款款灯管85-265V欧美专供批发室内照明,11.05,https://www.yiwugo.com/product/detail/931622489.html?q=E5 8F 91 E5 85 89 E7 8E A,博友经济技术有限公司,义乌国际商贸城二区38门4楼,288,548747,5,24,E15
1650,厂家直销T8 led玻璃外贸款款灯管85-265V欧美专供批发室内照明,11.05,https://www.yiwugo.com/product/detail/931622484.html?q=E5 8F 91 E5 85 89 E7 8E A,博友经济技术有限公司,义乌国际商贸城二区38门4楼,319,390896,5,24,O21
1651,12v 36v投光灯50w100w150w 地摊用船用12v-85v低压LED投光灯,299.00,https://www.yiwugo.com/product/detail/931617374.html?q=E5 8F 91 E5 85 89 E7 8E A,博友经济技术有限公司,义乌国际商贸城二区38门4楼,312,928515,5,72,C21
1653,中大半螺 纯三基色节能灯 68外包节能灯泡 45W 65W 85W,12.35,https://www.yiwugo.com/product/detail/931612978.html?q=E5 8F 91 E5 85 89 E7 8E A,博友经济技术有限公司,义乌国际商贸城二区38门4楼,544,109639,8,24,P23
1654,led低压球泡灯12V36V85V隧道矿用电瓶夜市地摊 夹子 品字插头灯泡,20.80,https://www.yiwugo.com/product/detail/931612454.html?q=E5 8F 91 
1655,大功率EDL球泡灯85W 105W150W 200W灯泡E27E40鳍片铝工地车间照明,91.00,https://www.yiwugo.com/product/detail/931612433.html?q=E5 8F 91 
1657,85/63克涤锦纤维美容院毛巾30*70理发店吸水 素色毛巾定制,3.20,https://www.yiwugo.com/product/detail/931601361.html?q=E5 8F 91 E5 85 
1658,85cm按摩球/瑜珈球/按摩球健身运动球,26.00,https://www.yiwugo.com/product/detail/924805753.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市众爱体育用品有限公司,义乌国际商贸城三区69门2楼4街,428,335410,8,48,B30
1660,VUVUZELA厂家直销85cm无纺布户外沙滩伞 素色系列,12.70,https://www.yiwugo.com/product/detail/931454414.html?q=E5 8F 91 E5 85 89 E7 
1661,厂家直销 85cm涤纶布印花 户外太阳伞 遮阳伞 高颜值 高质量,38.00,https://www.yiwugo.com/product/detail/931550232.html?q=E5 8F 91 E5 85 89 E7 8E A,浙江上虞市顺达伞业有限公司,义乌国际商贸城二区26门1楼12街,565,176483,5,72,P27
1663,摩托车配件铅酸蓄电池12V7Ah 摩托车电池150*85*95,60.00,https://www.yiwugo.com/product/detail/931528249.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市仁畅汽车用品商行,义乌国际商贸城五区111门4楼2街,421,934270,5,24,P10
1664,L85灭蚊灯家用灭蚊驱蚊神器灯光物理安全灭蚊室内静音无辐射环保,55.00,https://www.yiwugo.com/product/detail/930188178.html?q=E5 8F 91 E5 85 89 E7 8E A,吴深庆电子电池,义乌国际商贸城二区40门3楼12街,126,611075,10,24,F17
1665,纯棉华夫格蜂窝纱布婴儿儿童卡通印花浴巾毛巾方巾85*85,9.50,https://www.yiwugo.com/product/detail/926775738.html?q=E5 8F 91 E5 85 89 E7 8E A,泡泡象婴童用品,义乌国际商贸城四区74门2楼30街,592,71053,8,72,B23
1666,仿真人体骨骼模型85CM 可拆卸医学生物教学骷髅骨头,110.00,https://www.yiwugo.com/product/detail/929127370.html?q=E5 8F 91 E5 85 89 E7 8E A,青华科教仪器有限公司,义乌国际商贸城三区63门1楼2街,432,439451,5,24,E29
1668,批发供应螺口 85W/105W/125W4u5u8u莲花灯 大瓦数佛手U型节能灯泡,9.00,https://www.yiwugo.com/product/detail/931331987.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市万美迪照明电器有限公司,义乌市江东街道青口工业区青阳路187号B座三楼,541,51537,10,72,F29
1674,厂家直销 现货供应85cm户外沙滩伞 摆摊伞 可定制logo,24.00,https://www.yiwugo.com/product/detail/931469481.html?q=E5 8F 91 E5 85 89 E7 8E A,浙江上虞市顺达伞业有限公司,义乌国际商贸城二区26门1楼12街,329,251879,8,72,O20
1675,厂家热销批发非洲大辫子编织假发20英寸85gEZ辫子现货,4.10,https://www.yiwugo.com/product/detail/931431197.html?q=E5 8F 91 E5 85 89 E7 
1676,万盛动漫复联SHF钢铁侠mk50 4纳米战甲85可动人偶手办模型玩具,125.00,https://www.yiwugo.com/product/detail/931205639.html?q=E5 8F 91 E5 85 89 E7 8E A,一米阳光动漫,义乌国际商贸城一区北大门1楼5街,158,298046,5,24,B28
1677,全棉绣花小动物儿童包被(85*85cm),17.00,https://www.yiwugo.com/product/detail/923142674.html?q=E5 8F 91 E5 85 89 E7 8E 
1678,20-70平方小型液化气取暖器3.85KW,69.00,https://www.yiwugo.com/product/detail/924295375.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌驰超贸易有限公司,义乌国际商贸城二区29门3楼1街,403,591456,10,24,O28
1681,壁灯LED灯2W 4W 6W 8W AC85-265V铝壳防水,28.00,https://www.yiwugo.com/product/detail/931405862.html?q=E5 8F 91 E5 85 89 E7 8E A,昀祺照明F3-17346,义乌国际商贸城二区30门3楼11街,265,799206,10,72,O13
1684,VUVUZELA厂家直销85cm无纺布带塑料转向 下杆带塑料螺旋头,20.00,https://www.yiwugo.com/product/detail/931400662.html?q=E5 8F 91 E5 85 89 E7 8E A,浙江上虞市顺达伞业有限公司,义乌国际商贸城二区26门1楼12街,44,901295,5,24,C30
1685,新款太阳能露营灯USB拉伸野营灯LED应急马灯帐篷G85,13.50,https://www.yiwugo.com/product/detail/927195012.html?q=E5 8F 91 E5 85 89 E7 
1686,VUVUZELA现货供应85cm无纺布沙滩伞 pvc背袋 颜色多样,12.70,https://www.yiwugo.com/product/detail/931394492.html?q=E5 8F 91 E5 85 89 E7 8E A,浙江上虞市顺达伞业有限公司,义乌国际商贸城二区26门1楼12街,521,207978,8,72,B25
1694,纽卡索折叠杖7075铝合金钢珠锁紧加外锁5节折叠碳钢尖加布袋NCS85,32.50,https://www.yiwugo.com/product/detail/931145707.html?q=E5 8F 91 E5 85 89 E7 8E A,义乌市纽卡索金属制品有限公司,浙江省金华市义乌市江东街道东苑路19号,498,864386,8,24,A30
1695,跨境爆款蓝牙音箱KMS-E85,22.00,https://www.yiwugo.com/product/detail/930819518.html?q=E5 8F 91 E5 85 89 E7 8E 
1698,85X60-1 锁体,15.00,https://www.yiwugo.com/product/detail/929704168.html?q=E5 8F 91 E5 85 89 E7 8E 
1699,85X35 锁体,15.00,https://www.yiwugo.com/product/detail/929704142.html?q=E5 8F 91 E5 85 89 E7 8E A,硕海五金,义乌国际商贸城二区23门2楼3街,61,320734,8,72,C27
